     -9331.8132,    -22333.4869, -13001.6737
     -9340.9248,    -22337.1849, -12996.2601
     -9350.2605,    -22341.1054, -12990.8449
     -9358.7569,    -22343.9172, -12985.1603
     -9368.0635,    -22347.2504, -12979.1868
     -9376.5069,    -22350.2206, -12973.7137
     -9386.2805,    -22354.3799, -12968.0993
     -9398.5344,    -22359.0164, -12960.4820
     -9410.5016,    -22363.2580, -12952.7563
     -9420.9176,    -22367.5462, -12946.6286
     -9432.6073,    -22372.0699, -12939.4626
     -9445.0336,    -22380.1051, -12935.0715
     -9455.3210,    -22384.9128, -12929.5918
     -9466.2271,    -22389.7744, -12923.5473
     -9479.0716,    -22396.4105, -12917.3389
     -9489.6489,    -22400.3307, -12910.6818
     -9501.5599,    -22405.9523, -12904.3924
     -9511.5296,    -22411.3116, -12899.7820
     -9522.1217,    -22415.7235, -12893.6018
     -9532.8359,    -22419.2429, -12886.4069
     -9546.9068,    -22426.9407, -12880.0339
     -9560.3207,    -22432.1462, -12871.8254
     -9571.6176,    -22437.0515, -12865.4339
     -9580.0103,    -22438.9064, -12858.8961
     -9584.2701,    -22438.2837, -12854.0136
     -9588.1579,    -22439.3125, -12851.1546
     -9592.4409,    -22441.4881, -12849.0473
     -9596.2049,    -22441.4677, -12845.2628
     -9598.7765,    -22441.1620, -12842.3855
     -9601.9691,    -22440.1533, -12838.1842
     -9604.6957,    -22441.0535, -12836.3577
     -9606.9313,    -22439.9783, -12833.0470
     -9609.5880,    -22439.1768, -12829.5888
     -9612.7862,    -22438.5654, -12825.7793
     -9615.6488,    -22437.9464, -12822.2976
     -9619.5418,    -22438.0910, -12818.5493
     -9626.1561,    -22439.2953, -12813.1391
     -9629.0723,    -22438.7029, -12809.6306
     -9634.8140,    -22440.9808, -12806.1668
     -9640.8166,    -22442.4959, -12801.6794
     -9645.4052,    -22442.9749, -12797.5697
     -9650.6017,    -22443.9995, -12793.3978
     -9653.7859,    -22445.4005, -12791.6146
     -9658.3901,    -22446.2400, -12787.8500
     -9663.8449,    -22447.5296, -12783.6847
     -9670.3346,    -22449.5480, -12779.2134
     -9675.8796,    -22450.5197, -12774.6400
     -9680.9186,    -22452.1684, -12771.2498
     -9686.4279,    -22453.1612, -12766.7334
     -9693.5186,    -22454.9637, -12761.4451
     -9700.2858,    -22456.3721, -12756.0862
     -9706.2774,    -22458.6965, -12752.4191
     -9709.8654,    -22458.8789, -12749.0135
     -9715.4916,    -22459.2962, -12743.8046
     -9721.8573,    -22461.3359, -12739.4786
     -9726.1165,    -22461.8018, -12735.6852
     -9733.5343,    -22465.1153, -12731.5810
     -9740.7306,    -22466.5642, -12725.8337
     -9747.5646,    -22468.3165, -12720.7519
     -9753.2951,    -22470.4161, -12717.1211
     -9758.6487,    -22470.8797, -12712.2310
     -9764.2781,    -22471.4774, -12707.1992
     -9768.5375,    -22472.6677, -12704.1301
     -9775.7802,    -22475.5888, -12699.8087
     -9782.6501,    -22477.3193, -12694.6692
     -9787.3999,    -22480.3872, -12692.9873
     -9794.1757,    -22481.4608, -12687.2851
     -9800.3116,    -22482.9441, -12682.6325
     -9803.7339,    -22484.2465, -12680.5126
     -9806.8769,    -22485.6370, -12678.7601
     -9811.4553,    -22487.6205, -12676.1652
     -9814.9616,    -22489.1955, -12674.2339
     -9817.8208,    -22490.3208, -12672.5000
     -9820.8320,    -22490.7577, -12669.9257
     -9825.9975,    -22493.5894, -12667.5919
     -9829.0353,    -22494.2387, -12665.2034
     -9833.6253,    -22495.2733, -12661.6480
     -9837.7384,    -22495.8357, -12658.0972
     -9842.1887,    -22497.6717, -12655.4830
     -9849.4270,    -22500.7601, -12651.3331
     -9857.5303,    -22504.3857, -12646.8553
     -9866.1280,    -22508.3956, -12642.2676
     -9874.4276,    -22512.1761, -12637.7485
     -9883.2323,    -22516.9566, -12633.7243
     -9892.3219,    -22522.7598, -12630.4380
     -9900.8832,    -22525.4123, -12624.5290
     -9908.0982,    -22528.1075, -12620.0093
     -9917.0776,    -22532.5560, -12615.4785
     -9927.6833,    -22536.2168, -12608.5335
     -9937.6663,    -22541.7486, -12604.0822
     -9947.4618,    -22545.0825, -12597.6207
     -9957.4052,    -22548.8893, -12591.4841
     -9969.0212,    -22555.8701, -12586.8489
     -9979.1078,    -22560.9295, -12581.8217
     -9990.3830,    -22564.7966, -12574.4135
    -10001.5604,    -22570.4700, -12568.9096
    -10011.6680,    -22576.7217, -12565.0537
    -10022.2519,    -22581.8826, -12559.6306
    -10034.0533,    -22589.1703, -12555.1169
