8760
93	1.20	0.88	0.81
94	1.20	0.88	0.81
95	1.20	0.88	0.81
96	1.20	0.88	0.81
97	1.20	0.88	0.81
98	1.20	0.88	0.81
99	1.20	0.88	0.81
100	1.20	0.88	0.81
101	1.20	0.88	0.81
102	1.20	0.88	0.81
103	1.20	0.88	0.81
104	1.20	0.88	0.81
105	1.20	0.88	0.81
106	1.20	0.88	0.81
107	1.20	0.88	0.81
108	1.20	0.88	0.81
109	1.20	0.88	0.81
110	1.20	0.88	0.81
111	1.20	0.88	0.81
112	1.20	0.88	0.81
113	1.20	0.88	0.81
114	1.20	0.88	0.81
115	1.20	0.88	0.81
116	1.20	0.88	0.81
117	1.20	0.88	0.81
118	1.20	0.88	0.81
119	1.20	0.88	0.81
120	1.20	0.88	0.81
121	1.20	0.88	0.81
122	1.20	0.88	0.81
123	1.20	0.88	0.81
124	1.20	0.88	0.81
125	1.20	0.88	0.81
126	1.20	0.88	0.81
127	1.20	0.88	0.81
128	1.20	0.88	0.81
129	1.20	0.88	0.81
130	1.20	0.88	0.81
131	1.20	0.88	0.81
132	1.20	0.88	0.81
133	1.20	0.88	0.81
134	1.20	0.88	0.81
135	1.20	0.88	0.81
136	1.20	0.88	0.81
137	1.20	0.88	0.81
138	1.20	0.88	0.81
139	1.20	0.88	0.81
140	1.20	0.88	0.81
141	1.20	0.88	0.81
142	1.20	0.88	0.81
143	1.20	0.88	0.81
144	1.20	0.88	0.81
145	1.20	0.88	0.81
146	1.20	0.88	0.81
147	1.20	0.88	0.81
148	1.20	0.88	0.81
149	1.20	0.88	0.81
150	1.20	0.88	0.81
151	1.20	0.88	0.81
152	1.20	0.88	0.81
153	1.20	0.88	0.81
154	1.20	0.88	0.81
155	1.20	0.88	0.81
156	1.20	0.88	0.81
157	1.20	0.88	0.81
158	1.20	0.88	0.81
159	1.20	0.88	0.81
160	1.20	0.88	0.81
161	1.20	0.88	0.81
162	1.20	0.88	0.81
163	1.20	0.88	0.81
164	1.20	0.88	0.81
165	1.20	0.88	0.81
166	1.20	0.88	0.81
167	1.20	0.88	0.81
168	1.20	0.88	0.81
169	1.20	0.88	0.81
170	1.20	0.88	0.81
171	1.20	0.88	0.81
172	1.20	0.88	0.81
173	1.20	0.88	0.81
174	1.20	0.88	0.81
175	1.20	0.88	0.81
176	1.20	0.88	0.81
177	1.20	0.88	0.81
178	1.20	0.88	0.81
179	1.20	0.88	0.81
180	1.20	0.88	0.81
181	1.20	0.88	0.81
182	1.20	0.88	0.81
183	1.20	0.88	0.81
184	1.20	0.88	0.81
185	1.20	0.88	0.81
186	1.20	0.88	0.81
187	1.20	0.88	0.81
188	1.20	0.88	0.81
189	1.20	0.88	0.81
190	1.20	0.88	0.81
191	1.20	0.88	0.81
192	1.20	0.88	0.81
193	1.20	0.88	0.81
194	1.20	0.88	0.81
195	1.20	0.88	0.81
196	1.20	0.88	0.81
197	1.20	0.88	0.81
198	1.20	0.88	0.81
199	1.20	0.88	0.81
200	1.20	0.88	0.81
201	1.20	0.88	0.81
202	1.20	0.88	0.81
203	1.20	0.88	0.81
204	1.20	0.88	0.81
205	1.20	0.88	0.81
206	1.20	0.88	0.81
207	1.20	0.88	0.81
208	1.20	0.88	0.81
209	1.20	0.88	0.81
210	1.20	0.88	0.81
211	1.20	0.88	0.81
212	1.20	0.88	0.81
213	1.20	0.88	0.81
214	1.20	0.88	0.81
215	1.20	0.88	0.81
216	1.20	0.88	0.81
217	1.20	0.88	0.81
218	1.20	0.88	0.81
219	1.20	0.88	0.81
220	1.20	0.88	0.81
221	1.20	0.88	0.81
222	1.20	0.88	0.81
223	1.20	0.88	0.81
224	1.20	0.88	0.81
225	1.20	0.88	0.81
226	1.20	0.88	0.81
227	1.20	0.88	0.81
228	1.20	0.88	0.81
229	1.20	0.88	0.81
230	1.20	0.88	0.81
231	1.20	0.88	0.81
232	1.20	0.88	0.81
233	1.20	0.88	0.81
234	1.20	0.88	0.81
235	1.20	0.88	0.81
236	1.20	0.88	0.81
237	1.20	0.88	0.81
238	1.20	0.88	0.81
239	1.20	0.88	0.81
240	1.20	0.88	0.81
241	1.20	0.88	0.81
242	1.20	0.88	0.81
243	1.20	0.88	0.81
244	1.20	0.88	0.81
245	1.20	0.88	0.81
246	1.20	0.88	0.81
247	1.20	0.88	0.81
248	1.20	0.88	0.81
249	1.20	0.88	0.81
250	1.20	0.88	0.81
251	1.20	0.88	0.81
252	1.20	0.88	0.81
253	1.20	0.88	0.81
254	1.20	0.88	0.81
255	1.20	0.88	0.81
256	1.20	0.88	0.81
257	1.20	0.88	0.81
258	1.20	0.88	0.81
259	1.20	0.88	0.81
260	1.20	0.88	0.81
261	1.20	0.88	0.81
262	1.20	0.88	0.81
263	1.20	0.88	0.81
264	1.20	0.88	0.81
265	1.20	0.88	0.81
266	1.20	0.88	0.81
267	1.20	0.88	0.81
268	1.20	0.88	0.81
269	1.20	0.88	0.81
270	1.20	0.88	0.81
271	1.20	0.88	0.81
272	1.20	0.88	0.81
273	1.20	0.88	0.81
274	1.20	0.88	0.81
275	1.20	0.88	0.81
276	1.20	0.88	0.81
277	1.20	0.88	0.81
278	1.20	0.88	0.81
279	1.20	0.88	0.81
280	1.20	0.88	0.81
281	1.20	0.88	0.81
282	1.20	0.88	0.81
283	1.20	0.88	0.81
284	1.20	0.88	0.81
285	1.20	0.88	0.81
286	1.20	0.88	0.81
287	1.20	0.88	0.81
288	1.20	0.88	0.81
289	1.20	0.88	0.81
290	1.20	0.88	0.81
291	1.20	0.88	0.81
292	1.20	0.88	0.81
293	1.20	0.88	0.81
294	1.20	0.88	0.81
295	1.20	0.88	0.81
296	1.20	0.88	0.81
297	1.20	0.88	0.81
298	1.20	0.88	0.81
299	1.20	0.88	0.81
300	1.20	0.88	0.81
301	1.20	0.88	0.81
302	1.20	0.88	0.81
303	1.20	0.88	0.81
304	1.20	0.88	0.81
305	1.20	0.88	0.81
306	1.20	0.88	0.81
307	1.20	0.88	0.81
308	1.20	0.88	0.81
309	1.20	0.88	0.81
310	1.20	0.88	0.81
311	1.20	0.88	0.81
312	1.20	0.88	0.81
313	1.20	0.88	0.81
314	1.20	0.88	0.81
315	1.20	0.88	0.81
316	1.20	0.88	0.81
317	1.20	0.88	0.81
318	1.20	0.88	0.81
319	1.20	0.88	0.81
320	1.20	0.88	0.81
321	1.20	0.88	0.81
322	1.20	0.88	0.81
323	1.20	0.88	0.81
324	1.20	0.88	0.81
325	1.20	0.88	0.81
326	1.20	0.88	0.81
327	1.20	0.88	0.81
328	1.20	0.88	0.81
329	1.20	0.88	0.81
330	1.20	0.88	0.81
331	1.20	0.88	0.81
332	1.20	0.88	0.81
333	1.20	0.88	0.81
334	1.20	0.88	0.81
335	1.20	0.88	0.81
336	1.20	0.88	0.81
337	1.20	0.88	0.81
338	1.20	0.88	0.81
339	1.20	0.88	0.81
340	1.20	0.88	0.81
341	1.20	0.88	0.81
342	1.20	0.88	0.81
343	1.20	0.88	0.81
344	1.20	0.88	0.81
345	1.20	0.88	0.81
346	1.20	0.88	0.81
347	1.20	0.88	0.81
348	1.20	0.88	0.81
349	1.20	0.88	0.81
350	1.20	0.88	0.81
351	1.20	0.88	0.81
352	1.20	0.88	0.81
353	1.20	0.88	0.81
354	1.20	0.88	0.81
355	1.20	0.88	0.81
356	1.20	0.88	0.81
357	1.20	0.88	0.81
358	1.20	0.88	0.81
359	1.20	0.88	0.81
360	1.20	0.88	0.81
361	1.20	0.88	0.81
362	1.20	0.88	0.81
363	1.20	0.88	0.81
364	1.20	0.88	0.81
365	1.20	0.88	0.81
366	1.20	0.88	0.81
367	1.20	0.88	0.81
368	1.20	0.88	0.81
369	1.20	0.88	0.81
370	1.20	0.88	0.81
371	1.20	0.88	0.81
372	1.20	0.88	0.81
373	1.20	0.88	0.81
374	1.20	0.88	0.81
375	1.20	0.88	0.81
376	1.20	0.88	0.81
377	1.20	0.88	0.81
378	1.20	0.88	0.81
379	1.20	0.88	0.81
380	1.20	0.88	0.81
381	1.20	0.88	0.81
382	1.20	0.88	0.81
383	1.20	0.88	0.81
384	1.20	0.88	0.81
385	1.20	0.88	0.81
386	1.20	0.88	0.81
387	1.20	0.88	0.81
388	1.20	0.88	0.81
389	1.20	0.88	0.81
390	1.20	0.88	0.81
391	1.20	0.88	0.81
392	1.20	0.88	0.81
393	1.20	0.88	0.81
394	1.20	0.88	0.81
395	1.20	0.88	0.81
396	1.20	0.88	0.81
397	1.20	0.88	0.81
398	1.20	0.88	0.81
399	1.20	0.88	0.81
400	1.20	0.88	0.81
401	1.20	0.88	0.81
402	1.20	0.88	0.81
403	1.20	0.88	0.81
404	1.20	0.88	0.81
405	1.20	0.88	0.81
406	1.20	0.88	0.81
407	1.20	0.88	0.81
408	1.20	0.88	0.81
409	1.20	0.88	0.81
410	1.20	0.88	0.81
411	1.20	0.88	0.81
412	1.20	0.88	0.81
413	1.20	0.88	0.81
414	1.20	0.88	0.81
415	1.20	0.88	0.81
416	1.20	0.88	0.81
417	1.20	0.88	0.81
418	1.20	0.88	0.81
419	1.20	0.88	0.81
420	1.20	0.88	0.81
421	1.20	0.88	0.81
422	1.20	0.88	0.81
423	1.20	0.88	0.81
424	1.20	0.88	0.81
425	1.20	0.88	0.81
426	1.20	0.88	0.81
427	1.20	0.88	0.81
428	1.20	0.88	0.81
429	1.20	0.88	0.81
430	1.20	0.88	0.81
431	1.20	0.88	0.81
432	1.20	0.88	0.81
433	1.20	0.88	0.81
434	1.20	0.88	0.81
435	1.20	0.88	0.81
436	1.20	0.88	0.81
437	1.20	0.88	0.81
438	1.20	0.88	0.81
439	1.20	0.88	0.81
440	1.20	0.88	0.81
441	1.20	0.88	0.81
442	1.20	0.88	0.81
443	1.20	0.88	0.81
444	1.20	0.88	0.81
445	1.20	0.88	0.81
446	1.20	0.88	0.81
447	1.20	0.88	0.81
448	1.20	0.88	0.81
449	1.20	0.88	0.81
450	1.20	0.88	0.81
451	1.20	0.88	0.81
452	1.20	0.88	0.81
453	1.20	0.88	0.81
454	1.20	0.88	0.81
455	1.20	0.88	0.81
456	1.20	0.88	0.81
457	1.20	0.88	0.81
458	1.20	0.88	0.81
459	1.20	0.88	0.81
460	1.20	0.88	0.81
461	1.20	0.88	0.81
462	1.20	0.88	0.81
463	1.20	0.88	0.81
464	1.20	0.88	0.81
465	1.20	0.88	0.81
466	1.20	0.88	0.81
467	1.20	0.88	0.81
468	1.20	0.88	0.81
469	1.20	0.88	0.81
470	1.20	0.88	0.81
471	1.20	0.88	0.81
472	1.20	0.88	0.81
473	1.20	0.88	0.81
474	1.20	0.88	0.81
475	1.20	0.88	0.81
476	1.20	0.88	0.81
477	1.20	0.88	0.81
478	1.20	0.88	0.81
479	1.20	0.88	0.81
480	1.20	0.88	0.81
481	1.20	0.88	0.81
482	1.20	0.88	0.81
483	1.20	0.88	0.81
484	1.20	0.88	0.81
485	1.20	0.88	0.81
486	1.20	0.88	0.81
487	1.20	0.88	0.81
488	1.20	0.88	0.81
489	1.20	0.88	0.81
490	1.20	0.88	0.81
491	1.20	0.88	0.81
492	1.20	0.88	0.81
493	1.20	0.88	0.81
494	1.20	0.88	0.81
495	1.20	0.88	0.81
496	1.20	0.88	0.81
497	1.20	0.88	0.81
498	1.20	0.88	0.81
499	1.20	0.88	0.81
500	1.20	0.88	0.81
501	1.20	0.88	0.81
502	1.20	0.88	0.81
503	1.20	0.88	0.81
504	1.20	0.88	0.81
505	1.20	0.88	0.81
506	1.20	0.88	0.81
507	1.20	0.88	0.81
508	1.20	0.88	0.81
509	1.20	0.88	0.81
510	1.20	0.88	0.81
511	1.20	0.88	0.81
512	1.20	0.88	0.81
513	1.20	0.88	0.81
514	1.20	0.88	0.81
515	1.20	0.88	0.81
516	1.20	0.88	0.81
517	1.20	0.88	0.81
518	1.20	0.88	0.81
519	1.20	0.88	0.81
520	1.20	0.88	0.81
521	1.20	0.88	0.81
522	1.20	0.88	0.81
523	1.20	0.88	0.81
524	1.20	0.88	0.81
525	1.20	0.88	0.81
526	1.20	0.88	0.81
527	1.20	0.88	0.81
528	1.20	0.88	0.81
529	1.20	0.88	0.81
530	1.20	0.88	0.81
531	1.20	0.88	0.81
532	1.20	0.88	0.81
533	1.20	0.88	0.81
534	1.20	0.88	0.81
535	1.20	0.88	0.81
536	1.20	0.88	0.81
537	1.20	0.88	0.81
538	1.20	0.88	0.81
539	1.20	0.88	0.81
540	1.20	0.88	0.81
541	1.20	0.88	0.81
542	1.20	0.88	0.81
543	1.20	0.88	0.81
544	1.20	0.88	0.81
545	1.20	0.88	0.81
546	1.20	0.88	0.81
547	1.20	0.88	0.81
548	1.20	0.88	0.81
549	1.20	0.88	0.81
550	1.20	0.88	0.81
551	1.20	0.88	0.81
552	1.20	0.88	0.81
553	1.20	0.88	0.81
554	1.20	0.88	0.81
555	1.20	0.88	0.81
556	1.20	0.88	0.81
557	1.20	0.88	0.81
558	1.20	0.88	0.81
559	1.20	0.88	0.81
560	1.20	0.88	0.81
561	1.20	0.88	0.81
562	1.20	0.88	0.81
563	1.20	0.88	0.81
564	1.20	0.88	0.81
565	1.20	0.88	0.81
566	1.20	0.88	0.81
567	1.20	0.88	0.81
568	1.20	0.88	0.81
569	1.20	0.88	0.81
570	1.20	0.88	0.81
571	1.20	0.88	0.81
572	1.20	0.88	0.81
573	1.20	0.88	0.81
574	1.20	0.88	0.81
575	1.20	0.88	0.81
576	1.20	0.88	0.81
577	1.20	0.88	0.81
578	1.20	0.88	0.81
579	1.20	0.88	0.81
580	1.20	0.88	0.81
581	1.20	0.88	0.81
582	1.20	0.88	0.81
583	1.20	0.88	0.81
584	1.20	0.88	0.81
585	1.20	0.88	0.81
586	1.20	0.88	0.81
587	1.20	0.88	0.81
588	1.20	0.88	0.81
589	1.20	0.88	0.81
590	1.20	0.88	0.81
591	1.20	0.88	0.81
592	1.20	0.88	0.81
593	1.20	0.88	0.81
594	1.20	0.88	0.81
595	1.20	0.88	0.81
596	1.20	0.88	0.81
597	1.20	0.88	0.81
598	1.20	0.88	0.81
599	1.20	0.88	0.81
600	1.20	0.88	0.81
601	1.20	0.88	0.81
602	1.20	0.88	0.81
603	1.20	0.88	0.81
604	1.20	0.88	0.81
605	1.20	0.88	0.81
606	1.20	0.88	0.81
607	1.20	0.88	0.81
608	1.20	0.88	0.81
609	1.20	0.88	0.81
610	1.20	0.88	0.81
611	1.20	0.88	0.81
612	1.20	0.88	0.81
613	1.20	0.88	0.81
614	1.20	0.88	0.81
615	1.20	0.88	0.81
616	1.20	0.88	0.81
617	1.20	0.88	0.81
618	1.20	0.88	0.81
619	1.20	0.88	0.81
620	1.20	0.88	0.81
621	1.20	0.88	0.81
622	1.20	0.88	0.81
623	1.20	0.88	0.81
624	1.20	0.88	0.81
625	1.20	0.88	0.81
626	1.20	0.88	0.81
627	1.20	0.88	0.81
628	1.20	0.88	0.81
629	1.20	0.88	0.81
630	1.20	0.88	0.81
631	1.20	0.88	0.81
632	1.20	0.88	0.81
633	1.20	0.88	0.81
634	1.20	0.88	0.81
635	1.20	0.88	0.81
636	1.20	0.88	0.81
637	1.20	0.88	0.81
638	1.20	0.88	0.81
639	1.20	0.88	0.81
640	1.20	0.88	0.81
641	1.20	0.88	0.81
642	1.20	0.88	0.81
643	1.20	0.88	0.81
644	1.20	0.88	0.81
645	1.20	0.88	0.81
646	1.20	0.88	0.81
647	1.20	0.88	0.81
648	1.20	0.88	0.81
649	1.20	0.88	0.81
650	1.20	0.88	0.81
651	1.20	0.88	0.81
652	1.20	0.88	0.81
653	1.20	0.88	0.81
654	1.20	0.88	0.81
655	1.20	0.88	0.81
656	1.20	0.88	0.81
657	1.20	0.88	0.81
658	1.20	0.88	0.81
659	1.20	0.88	0.81
660	1.20	0.88	0.81
661	1.20	0.88	0.81
662	1.20	0.88	0.81
663	1.20	0.88	0.81
664	1.20	0.88	0.81
665	1.20	0.88	0.81
666	1.20	0.88	0.81
667	1.20	0.88	0.81
668	1.20	0.88	0.81
669	1.20	0.88	0.81
670	1.20	0.88	0.81
671	1.20	0.88	0.81
672	1.20	0.88	0.81
673	1.20	0.88	0.81
674	1.20	0.88	0.81
675	1.20	0.88	0.81
676	1.20	0.88	0.81
677	1.20	0.88	0.81
678	1.20	0.88	0.81
679	1.20	0.88	0.81
680	1.20	0.88	0.81
681	1.20	0.88	0.81
682	1.20	0.88	0.81
683	1.20	0.88	0.81
684	1.20	0.88	0.81
685	1.20	0.88	0.81
686	1.20	0.88	0.81
687	1.20	0.88	0.81
688	1.20	0.88	0.81
689	1.20	0.88	0.81
690	1.20	0.88	0.81
691	1.20	0.88	0.81
692	1.20	0.88	0.81
693	1.20	0.88	0.81
694	1.20	0.88	0.81
695	1.20	0.88	0.81
696	1.20	0.88	0.81
697	1.20	0.88	0.81
698	1.20	0.88	0.81
699	1.20	0.88	0.81
700	1.20	0.88	0.81
701	1.20	0.88	0.81
702	1.20	0.88	0.81
703	1.20	0.88	0.81
704	1.20	0.88	0.81
705	1.20	0.88	0.81
706	1.20	0.88	0.81
707	1.20	0.88	0.81
708	1.20	0.88	0.81
709	1.20	0.88	0.81
710	1.20	0.88	0.81
711	1.20	0.88	0.81
712	1.20	0.88	0.81
713	1.20	0.88	0.81
714	1.20	0.88	0.81
715	1.20	0.88	0.81
716	1.20	0.88	0.81
717	1.20	0.88	0.81
718	1.20	0.88	0.81
719	1.20	0.88	0.81
720	1.20	0.88	0.81
721	1.20	0.88	0.81
722	1.20	0.88	0.81
723	1.20	0.88	0.81
724	1.20	0.88	0.81
725	1.20	0.88	0.81
726	1.20	0.88	0.81
727	1.20	0.88	0.81
728	1.20	0.88	0.81
729	1.20	0.88	0.81
730	1.20	0.88	0.81
731	1.20	0.88	0.81
732	1.20	0.88	0.81
733	1.20	0.88	0.81
734	1.20	0.88	0.81
735	1.20	0.88	0.81
736	1.20	0.88	0.81
737	1.20	0.88	0.81
738	1.20	0.88	0.81
739	1.20	0.88	0.81
740	1.20	0.88	0.81
741	1.20	0.88	0.81
742	1.20	0.88	0.81
743	1.20	0.88	0.81
744	1.20	0.88	0.81
745	1.20	0.88	0.81
746	1.20	0.88	0.81
747	1.20	0.88	0.81
748	1.20	0.88	0.81
749	1.20	0.88	0.81
750	1.20	0.88	0.81
751	1.20	0.88	0.81
752	1.20	0.88	0.81
753	1.20	0.88	0.81
754	1.20	0.88	0.81
755	1.20	0.88	0.81
756	1.20	0.88	0.81
757	1.20	0.88	0.81
758	1.20	0.88	0.81
759	1.20	0.88	0.81
760	1.20	0.88	0.81
761	1.20	0.88	0.81
762	1.20	0.88	0.81
763	1.20	0.88	0.81
764	1.20	0.88	0.81
765	1.20	0.88	0.81
766	1.20	0.88	0.81
767	1.20	0.88	0.81
768	1.20	0.88	0.81
769	1.20	0.88	0.81
770	1.20	0.88	0.81
771	1.20	0.88	0.81
772	1.20	0.88	0.81
773	1.20	0.88	0.81
774	1.20	0.88	0.81
775	1.20	0.88	0.81
776	1.20	0.88	0.81
777	1.20	0.88	0.81
778	1.20	0.88	0.81
779	1.20	0.88	0.81
780	1.20	0.88	0.81
781	1.20	0.88	0.81
782	1.20	0.88	0.81
783	1.20	0.88	0.81
784	1.20	0.88	0.81
785	1.20	0.88	0.81
786	1.20	0.88	0.81
787	1.20	0.88	0.81
788	1.20	0.88	0.81
789	1.20	0.88	0.81
790	1.20	0.88	0.81
791	1.20	0.88	0.81
792	1.20	0.88	0.81
793	1.20	0.88	0.81
794	1.20	0.88	0.81
795	1.20	0.88	0.81
796	1.20	0.88	0.81
797	1.20	0.88	0.81
798	1.20	0.88	0.81
799	1.20	0.88	0.81
800	1.20	0.88	0.81
801	1.20	0.88	0.81
802	1.20	0.88	0.81
803	1.20	0.88	0.81
804	1.20	0.88	0.81
805	1.20	0.88	0.81
806	1.20	0.88	0.81
807	1.20	0.88	0.81
808	1.20	0.88	0.81
809	1.20	0.88	0.81
810	1.20	0.88	0.81
811	1.20	0.88	0.81
812	1.20	0.88	0.81
813	1.20	0.88	0.81
814	1.20	0.88	0.81
815	1.20	0.88	0.81
816	1.20	0.88	0.81
817	1.20	0.88	0.81
818	1.20	0.88	0.81
819	1.20	0.88	0.81
820	1.20	0.88	0.81
821	1.20	0.88	0.81
822	1.20	0.88	0.81
823	1.20	0.88	0.81
824	1.20	0.88	0.81
825	1.20	0.88	0.81
826	1.20	0.88	0.81
827	1.20	0.88	0.81
828	1.20	0.88	0.81
829	1.20	0.88	0.81
830	1.20	0.88	0.81
831	1.20	0.88	0.81
832	1.20	0.88	0.81
833	1.20	0.88	0.81
834	1.20	0.88	0.81
835	1.20	0.88	0.81
836	1.20	0.88	0.81
837	1.20	0.88	0.81
838	1.20	0.88	0.81
839	1.20	0.88	0.81
840	1.20	0.88	0.81
841	1.20	0.88	0.81
842	1.20	0.88	0.81
843	1.20	0.88	0.81
844	1.20	0.88	0.81
845	1.20	0.88	0.81
846	1.20	0.88	0.81
847	1.20	0.88	0.81
848	1.20	0.88	0.81
849	1.20	0.88	0.81
850	1.20	0.88	0.81
851	1.20	0.88	0.81
852	1.20	0.88	0.81
853	1.20	0.88	0.81
854	1.20	0.88	0.81
855	1.20	0.88	0.81
856	1.20	0.88	0.81
857	1.20	0.88	0.81
858	1.20	0.88	0.81
859	1.20	0.88	0.81
860	1.20	0.88	0.81
861	1.20	0.88	0.81
862	1.20	0.88	0.81
863	1.20	0.88	0.81
864	1.20	0.88	0.81
865	1.20	0.88	0.81
866	1.20	0.88	0.81
867	1.20	0.88	0.81
868	1.20	0.88	0.81
869	1.20	0.88	0.81
870	1.20	0.88	0.81
871	1.20	0.88	0.81
872	1.20	0.88	0.81
873	1.20	0.88	0.81
874	1.20	0.88	0.81
875	1.20	0.88	0.81
876	1.20	0.88	0.81
877	1.20	0.88	0.81
878	1.20	0.88	0.81
879	1.20	0.88	0.81
880	1.20	0.88	0.81
881	1.20	0.88	0.81
882	1.20	0.88	0.81
883	1.20	0.88	0.81
884	1.20	0.88	0.81
885	1.20	0.88	0.81
886	1.20	0.88	0.81
887	1.20	0.88	0.81
888	1.20	0.88	0.81
889	1.20	0.88	0.81
890	1.20	0.88	0.81
891	1.20	0.88	0.81
892	1.20	0.88	0.81
893	1.20	0.88	0.81
894	1.20	0.88	0.81
895	1.20	0.88	0.81
896	1.20	0.88	0.81
897	1.20	0.88	0.81
898	1.20	0.88	0.81
899	1.20	0.88	0.81
900	1.20	0.88	0.81
901	1.20	0.88	0.81
902	1.20	0.88	0.81
903	1.20	0.88	0.81
904	1.20	0.88	0.81
905	1.20	0.88	0.81
906	1.20	0.88	0.81
907	1.20	0.88	0.81
908	1.20	0.88	0.81
909	1.20	0.88	0.81
910	1.20	0.88	0.81
911	1.20	0.88	0.81
912	1.20	0.88	0.81
913	1.20	0.88	0.81
914	1.20	0.88	0.81
915	1.20	0.88	0.81
916	1.20	0.88	0.81
917	1.20	0.88	0.81
918	1.20	0.88	0.81
919	1.20	0.88	0.81
920	1.20	0.88	0.81
921	1.20	0.88	0.81
922	1.20	0.88	0.81
923	1.20	0.88	0.81
924	1.20	0.88	0.81
925	1.20	0.88	0.81
926	1.20	0.88	0.81
927	1.20	0.88	0.81
928	1.20	0.88	0.81
929	1.20	0.88	0.81
930	1.20	0.88	0.81
931	1.20	0.88	0.81
932	1.20	0.88	0.81
933	1.20	0.88	0.81
934	1.20	0.88	0.81
935	1.20	0.88	0.81
936	1.20	0.88	0.81
937	1.20	0.88	0.81
938	1.20	0.88	0.81
939	1.20	0.88	0.81
940	1.20	0.88	0.81
941	1.20	0.88	0.81
942	1.20	0.88	0.81
943	1.20	0.88	0.81
944	1.20	0.88	0.81
945	1.20	0.88	0.81
946	1.20	0.88	0.81
947	1.20	0.88	0.81
948	1.20	0.88	0.81
949	1.20	0.88	0.81
950	1.20	0.88	0.81
951	1.20	0.88	0.81
952	1.20	0.88	0.81
953	1.20	0.88	0.81
954	1.20	0.88	0.81
955	1.20	0.88	0.81
956	1.20	0.88	0.81
957	1.20	0.88	0.81
958	1.20	0.88	0.81
959	1.20	0.88	0.81
960	1.20	0.88	0.81
961	1.20	0.88	0.81
962	1.20	0.88	0.81
963	1.20	0.88	0.81
964	1.20	0.88	0.81
965	1.20	0.88	0.81
966	1.20	0.88	0.81
967	1.20	0.88	0.81
968	1.20	0.88	0.81
969	1.20	0.88	0.81
970	1.20	0.88	0.81
971	1.20	0.88	0.81
972	1.20	0.88	0.81
973	1.20	0.88	0.81
974	1.20	0.88	0.81
975	1.20	0.88	0.81
976	1.20	0.88	0.81
977	1.20	0.88	0.81
978	1.20	0.88	0.81
979	1.20	0.88	0.81
980	1.20	0.88	0.81
981	1.20	0.88	0.81
982	1.20	0.88	0.81
983	1.20	0.88	0.81
984	1.20	0.88	0.81
985	1.20	0.88	0.81
986	1.20	0.88	0.81
987	1.20	0.88	0.81
988	1.20	0.88	0.81
989	1.20	0.88	0.81
990	1.20	0.88	0.81
991	1.20	0.88	0.81
992	1.20	0.88	0.81
993	1.20	0.88	0.81
994	1.20	0.88	0.81
995	1.20	0.88	0.81
996	1.20	0.88	0.81
997	1.20	0.88	0.81
998	1.20	0.88	0.81
999	1.20	0.88	0.81
