8760
112	3.314	0.000	0.000	0.000	0.000
113	3.450	0.000	0.000	0.000	0.000
114	3.517	0.733	0.000	0.000	0.000
115	3.450	1.047	0.000	0.000	0.000
116	3.314	0.000	0.000	0.000	0.000
117	2.773	0.000	0.000	0.000	0.000
118	2.165	2.095	0.000	0.000	0.000
119	1.623	0.000	0.000	0.000	0.000
120	1.420	0.000	0.000	0.000	0.000
121	1.165	0.000	0.000	0.000	0.000
122	1.281	0.000	0.000	0.000	0.000
123	1.514	0.000	0.000	0.000	0.000
124	2.023	0.000	0.000	0.000	0.000
125	2.533	0.000	0.000	0.000	0.000
126	3.042	0.628	0.000	0.000	0.000
127	3.552	0.314	0.000	0.000	0.000
128	3.202	3.038	0.000	0.000	0.000
129	2.969	1.047	0.000	0.000	0.000
130	2.737	0.000	0.000	0.000	0.000
131	2.562	0.000	0.000	0.000	0.000
132	2.475	0.000	0.000	0.000	0.000
133	2.445	0.000	0.000	0.000	0.000
134	2.504	0.157	0.000	0.000	0.000
135	2.678	3.980	0.000	0.000	0.000
136	2.853	1.257	0.000	0.000	0.000
137	2.969	0.838	0.000	0.000	0.000
138	3.028	0.000	0.000	0.000	0.000
139	2.969	0.000	0.000	0.000	0.000
140	2.853	0.000	0.000	0.000	0.000
141	2.387	0.000	0.000	0.000	0.000
142	1.863	0.314	0.000	0.000	0.000
143	1.397	0.000	0.000	0.000	0.000
144	1.223	0.000	0.000	0.000	0.000
145	1.275	0.000	0.000	0.000	0.000
146	1.402	0.000	0.000	0.000	0.000
147	1.657	0.000	0.000	0.000	0.000
148	2.215	0.000	0.000	0.000	0.000
149	2.772	0.314	0.000	0.000	0.000
150	3.330	0.628	0.000	0.000	0.000
151	3.888	0.786	0.000	0.000	0.000
152	3.505	2.514	0.000	0.000	0.000
153	3.250	0.052	0.000	0.000	0.000
154	2.995	1.309	0.000	0.000	0.000
155	2.804	0.000	0.000	0.000	0.000
156	2.709	0.000	0.000	0.000	0.000
157	2.677	0.000	0.000	0.000	0.000
158	2.740	0.000	0.000	0.000	0.000
159	2.932	0.628	0.000	0.000	0.000
160	3.123	0.628	0.000	0.000	0.000
161	3.250	3.038	0.000	0.000	0.000
162	3.314	0.628	0.000	0.000	0.000
163	3.250	0.000	0.000	0.000	0.000
164	3.123	0.000	0.000	0.000	0.000
165	2.613	0.000	0.000	0.000	0.000
166	2.039	0.000	0.000	0.000	0.000
167	1.530	0.000	0.000	0.000	0.000
168	1.338	0.000	0.000	0.000	0.000
169	1.296	0.000	0.000	0.000	0.000
170	1.426	0.000	0.000	0.000	0.000
171	1.685	0.000	0.000	0.000	0.000
172	2.252	0.314	0.000	0.000	0.000
173	2.819	0.000	0.000	0.000	0.000
174	3.386	2.095	0.000	0.000	0.000
175	3.953	3.142	0.000	0.000	0.000
176	3.564	0.419	0.000	0.000	0.000
177	3.305	0.052	0.000	0.000	0.000
178	3.046	0.000	0.000	0.000	0.000
179	2.852	0.000	0.000	0.000	0.000
180	2.754	0.000	0.000	0.000	0.000
181	2.722	0.000	0.000	0.000	0.000
182	2.787	0.314	0.000	0.000	0.000
183	2.981	0.000	0.000	0.000	0.000
184	3.176	0.000	0.000	0.000	0.000
185	3.305	0.000	0.000	0.000	0.000
186	3.370	1.466	0.000	0.000	0.000
187	3.305	1.676	0.000	0.000	0.000
188	3.176	0.000	0.000	0.000	0.000
189	2.657	0.000	0.000	0.000	0.000
190	2.074	2.200	0.000	0.000	0.000
191	1.555	0.314	0.000	0.000	0.000
192	1.361	0.000	0.000	0.000	0.000
193	1.312	0.000	0.000	0.000	0.000
194	1.443	0.000	0.000	0.000	0.000
195	1.705	0.000	0.000	0.000	0.000
196	2.279	0.000	0.000	0.000	0.000
197	2.853	0.000	0.000	0.000	0.000
198	3.427	0.314	0.000	0.000	0.000
199	4.001	0.995	0.000	0.000	0.000
200	3.608	1.362	0.000	0.000	0.000
201	3.345	0.000	0.000	0.000	0.000
202	3.083	0.000	0.000	0.000	0.000
203	2.886	0.000	0.000	0.000	0.000
204	2.788	0.000	0.000	0.000	0.000
205	2.755	0.000	0.000	0.000	0.000
206	2.820	0.000	0.000	0.000	0.000
207	3.017	0.628	0.000	0.000	0.000
208	3.214	0.000	0.000	0.000	0.000
209	3.345	0.314	0.000	0.000	0.000
210	3.411	0.628	0.000	0.000	0.000
211	3.345	1.466	0.000	0.000	0.000
212	3.214	1.466	0.000	0.000	0.000
213	2.689	0.000	0.000	0.000	0.000
214	2.099	1.571	0.000	0.000	0.000
215	1.574	0.000	0.000	0.000	0.000
216	1.377	0.000	0.000	0.000	0.000
217	1.397	0.000	0.000	0.000	0.000
218	1.536	0.000	0.000	0.000	0.000
219	1.816	0.000	0.000	0.000	0.000
220	2.427	0.000	0.000	0.000	0.000
221	3.038	0.628	0.000	0.000	0.000
222	3.649	0.000	0.000	0.000	0.000
223	4.260	3.142	0.000	0.000	0.000
224	3.841	1.571	0.000	0.000	0.000
225	3.562	0.000	0.000	0.000	0.000
226	3.282	0.105	0.000	0.000	0.000
227	3.073	0.105	0.000	0.000	0.000
228	2.968	0.000	0.000	0.000	0.000
229	2.933	0.000	0.000	0.000	0.000
230	3.003	0.628	0.000	0.000	0.000
231	3.212	0.000	0.000	0.000	0.000
232	3.422	0.000	0.000	0.000	0.000
233	3.562	0.000	0.000	0.000	0.000
234	3.631	0.419	0.000	0.000	0.000
235	3.562	0.943	0.000	0.000	0.000
236	3.422	0.000	0.000	0.000	0.000
237	2.863	1.990	0.000	0.000	0.000
238	2.235	0.000	0.000	0.000	0.000
239	1.676	0.628	0.000	0.000	0.000
240	1.467	0.000	0.000	0.000	0.000
241	1.377	0.000	0.000	0.000	0.000
242	1.515	0.000	0.000	0.000	0.000
243	1.790	0.000	0.000	0.000	0.000
244	2.393	0.000	0.000	0.000	0.000
245	2.996	0.000	0.000	0.000	0.000
246	3.598	0.000	0.000	0.000	0.000
247	4.201	3.771	0.000	0.000	0.000
248	3.788	1.571	0.000	0.000	0.000
249	3.512	0.314	0.000	0.000	0.000
250	3.237	0.314	0.000	0.000	0.000
251	3.030	0.000	0.000	0.000	0.000
252	2.927	0.000	0.000	0.000	0.000
253	2.892	0.000	0.000	0.000	0.000
254	2.961	0.000	0.000	0.000	0.000
255	3.168	0.000	0.000	0.000	0.000
256	3.374	0.000	0.000	0.000	0.000
257	3.512	0.000	0.000	0.000	0.000
258	3.581	2.723	0.000	0.000	0.000
259	3.512	0.000	0.000	0.000	0.000
260	3.374	0.000	0.000	0.000	0.000
261	2.823	1.676	0.000	0.000	0.000
262	2.204	0.314	0.000	0.000	0.000
263	1.653	0.000	0.000	0.000	0.000
264	1.446	0.000	0.000	0.000	0.000
265	1.289	0.000	0.000	0.000	0.000
266	1.418	0.000	0.000	0.000	0.000
267	1.675	0.000	0.000	0.000	0.000
268	2.239	0.000	0.000	0.000	0.000
269	2.803	0.000	0.000	0.000	0.000
270	3.367	0.000	0.000	0.000	0.000
271	3.931	0.105	0.000	0.000	0.000
272	3.544	3.195	0.000	0.000	0.000
273	3.286	1.414	0.000	0.000	0.000
274	3.029	2.409	0.000	0.000	0.000
275	2.835	0.000	0.000	0.000	0.000
276	2.739	0.000	0.000	0.000	0.000
277	2.706	0.000	0.000	0.000	0.000
278	2.771	0.000	0.000	0.000	0.000
279	2.964	0.000	0.000	0.000	0.000
280	3.158	0.000	0.000	0.000	0.000
281	3.286	0.000	0.000	0.000	0.000
282	3.351	0.314	0.000	0.000	0.000
283	3.286	0.943	0.000	0.000	0.000
284	3.158	0.000	0.000	0.000	0.000
285	2.642	1.466	0.000	0.000	0.000
286	2.062	0.000	0.000	0.000	0.000
287	1.547	0.000	0.000	0.000	0.000
288	1.353	0.000	0.000	0.000	0.000
289	1.211	0.000	0.000	0.000	0.000
290	1.332	0.000	0.000	0.000	0.000
291	1.575	0.000	0.000	0.000	0.000
292	2.105	0.000	0.000	0.000	0.000
293	2.635	0.000	0.000	0.000	0.000
294	3.164	2.304	0.000	0.000	0.000
295	3.694	0.209	0.000	0.000	0.000
296	3.331	3.352	0.000	0.000	0.000
297	3.089	0.419	0.000	0.000	0.000
298	2.846	1.309	0.000	0.000	0.000
299	2.665	0.995	0.000	0.000	0.000
300	2.574	0.000	0.000	0.000	0.000
301	2.544	0.052	0.000	0.000	0.000
302	2.604	0.000	0.000	0.000	0.000
303	2.786	0.000	0.000	0.000	0.000
304	2.968	0.628	0.000	0.000	0.000
305	3.089	0.000	0.000	0.000	0.000
306	3.149	1.571	0.000	0.000	0.000
307	3.089	0.628	0.000	0.000	0.000
308	2.968	0.000	0.000	0.000	0.000
309	2.483	0.000	0.000	0.000	0.000
310	1.938	2.514	0.000	0.000	0.000
311	1.454	0.000	0.000	0.000	0.000
312	1.272	0.000	0.000	0.000	0.000
313	1.094	0.000	0.000	0.000	0.000
314	1.203	0.000	0.000	0.000	0.000
315	1.422	0.000	0.000	0.000	0.000
316	1.901	0.000	0.000	0.000	0.000
317	2.379	0.000	0.000	0.000	0.000
318	2.858	0.628	0.000	0.000	0.000
319	3.337	0.105	0.000	0.000	0.000
320	3.008	4.347	0.000	0.000	0.000
321	2.790	0.314	0.000	0.000	0.000
322	2.571	0.000	0.000	0.000	0.000
323	2.407	0.000	0.000	0.000	0.000
324	2.325	0.314	0.000	0.000	0.000
325	2.297	0.314	0.000	0.000	0.000
326	2.352	0.000	0.000	0.000	0.000
327	2.516	0.000	0.000	0.000	0.000
328	2.680	0.000	0.000	0.000	0.000
329	2.790	0.000	0.000	0.000	0.000
330	2.844	0.628	0.000	0.000	0.000
331	2.790	2.723	0.000	0.000	0.000
332	2.680	0.000	0.000	0.000	0.000
333	2.243	0.000	0.000	0.000	0.000
334	1.750	0.000	0.000	0.000	0.000
335	1.313	0.628	0.000	0.000	0.000
336	1.149	0.000	0.000	0.000	0.000
337	1.101	0.000	0.000	0.000	0.000
338	1.212	0.000	0.000	0.000	0.000
339	1.432	0.000	0.000	0.000	0.000
340	1.914	0.000	0.000	0.000	0.000
341	2.396	0.000	0.000	0.000	0.000
342	2.877	1.257	0.000	0.000	0.000
343	3.359	0.681	0.000	0.000	0.000
344	3.029	3.247	0.000	0.000	0.000
345	2.809	0.314	0.000	0.000	0.000
346	2.588	0.000	0.000	0.000	0.000
347	2.423	0.000	0.000	0.000	0.000
348	2.341	0.000	0.000	0.000	0.000
349	2.313	0.000	0.000	0.000	0.000
350	2.368	0.000	0.000	0.000	0.000
351	2.533	0.000	0.000	0.000	0.000
352	2.699	1.885	0.000	0.000	0.000
353	2.809	0.000	0.000	0.000	0.000
354	2.864	0.000	0.000	0.000	0.000
355	2.809	1.571	0.000	0.000	0.000
356	2.699	0.000	0.000	0.000	0.000
357	2.258	0.000	0.000	0.000	0.000
358	1.762	0.628	0.000	0.000	0.000
359	1.322	0.000	0.000	0.000	0.000
360	1.157	0.000	0.000	0.000	0.000
361	1.060	0.000	0.000	0.000	0.000
362	1.165	0.000	0.000	0.000	0.000
363	1.377	0.000	0.000	0.000	0.000
364	1.841	0.628	0.000	0.000	0.000
365	2.304	0.000	0.000	0.000	0.000
366	2.768	0.628	0.000	0.000	0.000
367	3.232	2.409	0.000	0.000	0.000
368	2.914	1.624	0.000	0.000	0.000
369	2.702	0.157	0.000	0.000	0.000
370	2.490	0.000	0.000	0.000	0.000
371	2.331	0.000	0.000	0.000	0.000
372	2.251	0.000	0.000	0.000	0.000
373	2.225	0.314	0.000	0.000	0.000
374	2.278	0.000	0.000	0.000	0.000
375	2.437	0.000	0.000	0.000	0.000
376	2.596	0.000	0.000	0.000	0.000
377	2.702	0.000	0.000	0.000	0.000
378	2.755	1.257	0.000	0.000	0.000
379	2.702	1.257	0.000	0.000	0.000
380	2.596	1.257	0.000	0.000	0.000
381	2.172	0.000	0.000	0.000	0.000
382	1.695	0.000	0.000	0.000	0.000
383	1.271	0.314	0.000	0.000	0.000
384	1.113	0.000	0.000	0.000	0.000
385	1.096	0.000	0.000	0.000	0.000
386	1.206	0.000	0.000	0.000	0.000
387	1.425	0.000	0.000	0.000	0.000
388	1.904	0.000	0.000	0.000	0.000
389	2.384	0.000	0.000	0.000	0.000
390	2.863	0.000	0.000	0.000	0.000
391	3.343	1.257	0.000	0.000	0.000
392	3.014	3.038	0.000	0.000	0.000
393	2.795	1.257	0.000	0.000	0.000
394	2.575	0.314	0.000	0.000	0.000
395	2.411	0.000	0.000	0.000	0.000
396	2.329	0.000	0.000	0.000	0.000
397	2.301	0.000	0.000	0.000	0.000
398	2.356	0.000	0.000	0.000	0.000
399	2.521	0.000	0.000	0.000	0.000
400	2.685	0.000	0.000	0.000	0.000
401	2.795	2.304	0.000	0.000	0.000
402	2.849	1.571	0.000	0.000	0.000
403	2.795	0.000	0.000	0.000	0.000
404	2.685	0.000	0.000	0.000	0.000
405	2.247	0.628	0.000	0.000	0.000
406	1.753	0.000	0.000	0.000	0.000
407	1.315	0.000	0.000	0.000	0.000
408	1.151	0.000	0.000	0.000	0.000
409	1.262	0.000	0.000	0.000	0.000
410	1.388	0.000	0.000	0.000	0.000
411	1.640	0.000	0.000	0.000	0.000
412	2.192	0.000	0.000	0.000	0.000
413	2.744	0.314	0.000	0.000	0.000
414	3.296	0.000	0.000	0.000	0.000
415	3.848	2.566	0.000	0.000	0.000
416	3.470	0.733	0.000	0.000	0.000
417	3.218	0.000	0.000	0.000	0.000
418	2.965	1.257	0.000	0.000	0.000
419	2.776	0.000	0.000	0.000	0.000
420	2.681	0.000	0.000	0.000	0.000
421	2.650	0.000	0.000	0.000	0.000
422	2.713	0.000	0.000	0.000	0.000
423	2.902	0.000	0.000	0.000	0.000
424	3.091	0.314	0.000	0.000	0.000
425	3.218	1.571	0.000	0.000	0.000
426	3.281	0.943	0.000	0.000	0.000
427	3.218	1.257	0.000	0.000	0.000
428	3.091	0.000	0.000	0.000	0.000
429	2.587	0.000	0.000	0.000	0.000
430	2.019	0.000	0.000	0.000	0.000
431	1.514	0.000	0.000	0.000	0.000
432	1.325	0.000	0.000	0.000	0.000
433	1.346	0.000	0.000	0.000	0.000
434	1.481	0.000	0.000	0.000	0.000
435	1.750	0.000	0.000	0.000	0.000
436	2.339	0.000	0.000	0.000	0.000
437	2.928	0.000	0.000	0.000	0.000
438	3.518	0.000	0.000	0.000	0.000
439	4.107	0.943	0.000	0.000	0.000
440	3.703	2.304	0.000	0.000	0.000
441	3.433	0.838	0.000	0.000	0.000
442	3.164	2.409	0.000	0.000	0.000
443	2.962	1.990	0.000	0.000	0.000
444	2.861	0.000	0.000	0.000	0.000
445	2.828	0.000	0.000	0.000	0.000
446	2.895	0.000	0.000	0.000	0.000
447	3.097	1.571	0.000	0.000	0.000
448	3.299	0.314	0.000	0.000	0.000
449	3.433	0.000	0.000	0.000	0.000
450	3.501	0.000	0.000	0.000	0.000
451	3.433	0.000	0.000	0.000	0.000
452	3.299	0.628	0.000	0.000	0.000
453	2.760	0.000	0.000	0.000	0.000
454	2.154	0.000	0.000	0.000	0.000
455	1.616	0.000	0.000	0.000	0.000
456	1.414	0.000	0.000	0.000	0.000
457	1.414	0.000	0.000	0.000	0.000
458	1.556	0.000	0.000	0.000	0.000
459	1.839	0.000	0.000	0.000	0.000
460	2.458	0.000	0.000	0.000	0.000
461	3.077	0.314	0.000	0.000	0.000
462	3.695	0.000	0.000	0.000	0.000
463	4.314	2.304	0.000	0.000	0.000
464	3.890	0.471	0.000	0.000	0.000
465	3.607	2.514	0.000	0.000	0.000
466	3.324	0.000	0.000	0.000	0.000
467	3.112	0.209	0.000	0.000	0.000
468	3.006	1.519	0.000	0.000	0.000
469	2.970	1.362	0.000	0.000	0.000
470	3.041	0.628	0.000	0.000	0.000
471	3.253	0.000	0.000	0.000	0.000
472	3.465	0.000	0.000	0.000	0.000
473	3.607	0.628	0.000	0.000	0.000
474	3.678	0.314	0.000	0.000	0.000
475	3.607	1.571	0.000	0.000	0.000
476	3.465	0.000	0.000	0.000	0.000
477	2.900	0.000	0.000	0.000	0.000
478	2.263	0.000	0.000	0.000	0.000
479	1.697	0.314	0.000	0.000	0.000
480	1.485	0.000	0.000	0.000	0.000
481	1.388	0.000	0.000	0.000	0.000
482	1.526	0.000	0.000	0.000	0.000
483	1.804	0.000	0.000	0.000	0.000
484	2.411	0.000	0.000	0.000	0.000
485	3.018	0.000	0.000	0.000	0.000
486	3.625	0.000	0.000	0.000	0.000
487	4.233	0.105	0.000	0.000	0.000
488	3.816	2.252	0.000	0.000	0.000
489	3.539	0.000	0.000	0.000	0.000
490	3.261	0.000	0.000	0.000	0.000
491	3.053	0.628	0.000	0.000	0.000
492	2.949	0.000	0.000	0.000	0.000
493	2.914	0.000	0.000	0.000	0.000
494	2.984	0.000	0.000	0.000	0.000
495	3.192	0.000	0.000	0.000	0.000
496	3.400	0.000	0.000	0.000	0.000
497	3.539	0.000	0.000	0.000	0.000
498	3.608	0.419	0.000	0.000	0.000
499	3.539	1.152	0.000	0.000	0.000
500	3.400	0.000	0.000	0.000	0.000
501	2.845	2.095	0.000	0.000	0.000
502	2.220	0.314	0.000	0.000	0.000
503	1.665	0.000	0.000	0.000	0.000
504	1.457	0.000	0.000	0.000	0.000
505	1.391	0.000	0.000	0.000	0.000
506	1.530	0.000	0.000	0.000	0.000
507	1.809	0.000	0.000	0.000	0.000
508	2.417	0.000	0.000	0.000	0.000
509	3.026	0.628	0.000	0.000	0.000
510	3.635	1.047	0.000	0.000	0.000
511	4.244	2.514	0.000	0.000	0.000
512	3.826	0.628	0.000	0.000	0.000
513	3.548	0.943	0.000	0.000	0.000
514	3.270	0.000	0.000	0.000	0.000
515	3.061	0.000	0.000	0.000	0.000
516	2.957	0.000	0.000	0.000	0.000
517	2.922	0.000	0.000	0.000	0.000
518	2.991	0.000	0.000	0.000	0.000
519	3.200	0.000	0.000	0.000	0.000
520	3.409	0.000	0.000	0.000	0.000
521	3.548	0.000	0.000	0.000	0.000
522	3.617	2.200	0.000	0.000	0.000
523	3.548	0.314	0.000	0.000	0.000
524	3.409	1.257	0.000	0.000	0.000
525	2.852	0.000	0.000	0.000	0.000
526	2.226	0.000	0.000	0.000	0.000
527	1.670	0.000	0.000	0.000	0.000
528	1.461	0.000	0.000	0.000	0.000
529	1.523	0.000	0.000	0.000	0.000
530	1.676	0.000	0.000	0.000	0.000
531	1.980	0.000	0.000	0.000	0.000
532	2.647	0.000	0.000	0.000	0.000
533	3.313	0.000	0.000	0.000	0.000
534	3.979	0.000	0.000	0.000	0.000
535	4.646	2.252	0.000	0.000	0.000
536	4.189	4.242	0.000	0.000	0.000
537	3.884	0.000	0.000	0.000	0.000
538	3.580	0.000	0.000	0.000	0.000
539	3.351	0.000	0.000	0.000	0.000
540	3.237	0.000	0.000	0.000	0.000
541	3.199	0.000	0.000	0.000	0.000
542	3.275	0.000	0.000	0.000	0.000
543	3.503	0.000	0.000	0.000	0.000
544	3.732	0.000	0.000	0.000	0.000
545	3.884	0.628	0.000	0.000	0.000
546	3.960	2.200	0.000	0.000	0.000
547	3.884	0.000	0.000	0.000	0.000
548	3.732	1.466	0.000	0.000	0.000
549	3.123	0.628	0.000	0.000	0.000
550	2.437	0.000	0.000	0.000	0.000
551	1.828	0.000	0.000	0.000	0.000
552	1.599	0.000	0.000	0.000	0.000
553	1.406	0.000	0.000	0.000	0.000
554	1.546	0.000	0.000	0.000	0.000
555	1.827	0.000	0.000	0.000	0.000
556	2.442	0.000	0.000	0.000	0.000
557	3.057	0.000	0.000	0.000	0.000
558	3.672	0.628	0.000	0.000	0.000
559	4.287	1.257	0.000	0.000	0.000
560	3.866	1.728	0.000	0.000	0.000
561	3.585	0.943	0.000	0.000	0.000
562	3.303	0.052	0.000	0.000	0.000
563	3.093	0.052	0.000	0.000	0.000
564	2.987	0.000	0.000	0.000	0.000
565	2.952	0.000	0.000	0.000	0.000
566	3.022	0.000	0.000	0.000	0.000
567	3.233	0.314	0.000	0.000	0.000
568	3.444	0.000	0.000	0.000	0.000
569	3.585	0.628	0.000	0.000	0.000
570	3.655	2.304	0.000	0.000	0.000
571	3.585	0.000	0.000	0.000	0.000
572	3.444	0.000	0.000	0.000	0.000
573	2.882	1.781	0.000	0.000	0.000
574	2.249	0.000	0.000	0.000	0.000
575	1.687	0.000	0.000	0.000	0.000
576	1.476	0.000	0.000	0.000	0.000
577	1.478	0.000	0.000	0.000	0.000
578	1.626	0.000	0.000	0.000	0.000
579	1.921	0.000	0.000	0.000	0.000
580	2.568	0.000	0.000	0.000	0.000
581	3.214	0.000	0.000	0.000	0.000
582	3.861	0.000	0.000	0.000	0.000
583	4.507	1.938	0.000	0.000	0.000
584	4.064	0.419	0.000	0.000	0.000
585	3.768	0.838	0.000	0.000	0.000
586	3.473	0.000	0.000	0.000	0.000
587	3.251	0.000	0.000	0.000	0.000
588	3.140	0.000	0.000	0.000	0.000
589	3.103	0.000	0.000	0.000	0.000
590	3.177	0.000	0.000	0.000	0.000
591	3.399	0.000	0.000	0.000	0.000
592	3.621	0.000	0.000	0.000	0.000
593	3.768	0.628	0.000	0.000	0.000
594	3.842	0.000	0.000	0.000	0.000
595	3.768	2.723	0.000	0.000	0.000
596	3.621	1.466	0.000	0.000	0.000
597	3.029	0.628	0.000	0.000	0.000
598	2.364	0.000	0.000	0.000	0.000
599	1.773	0.000	0.000	0.000	0.000
600	1.552	0.000	0.000	0.000	0.000
601	1.349	0.000	0.000	0.000	0.000
602	1.483	0.000	0.000	0.000	0.000
603	1.753	0.000	0.000	0.000	0.000
604	2.343	0.000	0.000	0.000	0.000
605	2.933	0.000	0.000	0.000	0.000
606	3.523	0.314	0.000	0.000	0.000
607	4.113	2.619	0.000	0.000	0.000
608	3.709	0.838	0.000	0.000	0.000
609	3.439	0.471	0.000	0.000	0.000
610	3.169	1.990	0.000	0.000	0.000
611	2.967	0.000	0.000	0.000	0.000
612	2.866	0.000	0.000	0.000	0.000
613	2.832	0.000	0.000	0.000	0.000
614	2.900	1.257	0.000	0.000	0.000
615	3.102	0.628	0.000	0.000	0.000
616	3.304	0.000	0.000	0.000	0.000
617	3.439	0.000	0.000	0.000	0.000
618	3.506	1.257	0.000	0.000	0.000
619	3.439	0.628	0.000	0.000	0.000
620	3.304	0.000	0.000	0.000	0.000
621	2.765	0.314	0.000	0.000	0.000
622	2.158	0.000	0.000	0.000	0.000
623	1.618	0.000	0.000	0.000	0.000
624	1.416	0.000	0.000	0.000	0.000
625	1.387	0.000	0.000	0.000	0.000
626	1.525	0.000	0.000	0.000	0.000
627	1.803	0.000	0.000	0.000	0.000
628	2.409	0.000	0.000	0.000	0.000
629	3.016	0.314	0.000	0.000	0.000
630	3.623	2.095	0.000	0.000	0.000
631	4.230	0.786	0.000	0.000	0.000
632	3.814	2.200	0.000	0.000	0.000
633	3.536	0.733	0.000	0.000	0.000
634	3.259	0.209	0.000	0.000	0.000
635	3.051	0.733	0.000	0.000	0.000
636	2.947	0.105	0.000	0.000	0.000
